Caption,Image Link,Eng. Rate by Followers,Date,Type,Image Filename
More than half of all cars sold in China last month were electric.  For the first time ever electric vehicles (EVs) and plug-in hybrids  reached a record-high of 51.1% of retail sales in July according to data from the China Passenger Car Association. Meanwhile EVs are already noticeably reducing China s oil demand. Compared with a year earlier the increase in the number of EVs on China s roads cut demand for transport fuels by approximately 4%.  Follow Carbon Brief for the latest developments in climate science climate policy and energy policy.#China #ElectricVehicles #EnergyTransition #ChinaEnergy,https://imgs.socialinsider.io/instagram/2024/08/carbonbrief_17971702976630622.jpeg,1.05915,2024-08-16 15:31:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_31.jpeg
Countries  must deliver a quantum leap in ambition  if the world is to meet the Paris goal of limiting global warming to  well below  2C and pursuing efforts to stay under 1.5C a new UN report says.  The report comes as countries approach the February 2025 deadline to submit their next nationally determined contributions (NDCs) setting mitigation targets for 2035.  Published by the UN Environment Programme (UNEP) the report charts the  gap  between where emissions are headed under current policies and commitments over the coming decade.  As the chart shows current policies put the world on track for 2.9C of warming by 2100 though this could be reduced to 2.4-2.6C if all existing NDCs are met (with a 50% chance). The dotted grey line in the chart shows a scenario with no new climate policies after 2010 dark blue shows existing policies already implemented and mid and light blue lines show additional conditional and unconditional NDCs. The pale red line shows emissions consistent with a below 2C trajectory the red line shows emissions consistent with a 1.5C trajectory.  However unless global emissions in 2030 are brought below the levels implied by current NDCs a pathway to 1.5C with no or limited overshoot becomes  impossible  the report says and  strongly  increases the challenge of limiting warming to 2C.Click the link in our bio for more details about the report.#ParisAgreement #GlobalEmissions #GlobalWarming #ClimateChange,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_18045070852875427.jpeg,1.05238,2024-10-25 18:20:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_32.jpeg
Less than three years after signing a global biodiversity deal more than half of countries have yet to commit to its key target.  A Carbon Brief and guardian investigation reveals that 70 out of 137 nations submitting UN plans do not pledge to protect 30% of their land and sea by 2030 despite signing up to do so in a global deal just three years ago. Some countries set even lower targets while others avoid specific commitments altogether.As the chart shows this includes biodiversity-rich nations like  Indonesia  Peru and  South Africa as well as developed countries such as  Finland and  Switzerland. Together they represent over one-third of Earth s land surface.  The chart shows countries that have submitted NBSAPs. Each country is clustered by the percentage of land they have pledged to protect and the size of each bubble represents their land area.  Some nations argue that meeting  30 by 30  is too difficult particularly for developing countries. But experts warn that without stronger commitments the world is off track to meet its biodiversity goals.Click the link in our bio to read the full analysis.#Biodiversity #Nature #UNClimateTalks #ClimateChange,https://imgs.socialinsider.io/instagram/2025/02/carbonbrief_17960714147890727.jpeg,1.03218,2025-02-26 18:00:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_33.jpeg
China s historical emissions within its borders have now caused more global warming than the 27 member states of the  EU combined according to new Carbon Brief analysis.However China is still far behind the  US in terms of historical emissions.  Based on current policies committed plans and technology trends in both countries China is unlikely to ever overtake the US contribution to global warming  In addition China s 1.4 billion people are each responsible for 227tCO2 a third of the 682tCO2 linked to the EU s 450 million citizens   and far below the 1570tCO2 per capita in the US.Click the link in our bio to read the full analysis.#Emissions #GlobalWarming #China #EuropeanUnion,https://imgs.socialinsider.io/instagram/2024/11/carbonbrief_18113205583418235.jpeg,0.99147,2024-11-19 17:10:00,reel,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_34.jpeg
A global shift towards a diet that reduces  overconsumption  in meat and dairy products could cut 17% of global food emissions annually new research shows.  According to the study if consumers with higher dietary emissions reduced their red meat consumption in favour of more legumes and nuts global food-system emissions would fall by 32%.  At the same time improving the diets of  underconsuming  populations would result in a 15% increase in dietary emissions.  The authors suggest that changing the food choices of consumers could not only contribute to mitigating climate change but also to addressing inequality and food security.The lead author of the study also told Carbon Brief: I see food as a right so I work with the perspective that each of us should be allowed to choose the best practice to eat  It s important to ensure that [vulnerable groups] still have enough nutrition from animal-based products  There s still some room for the rich people to save some good resources for the poor ones . Click the link in our bio for more on the research s methodology.#FoodEmissions #Emissions #Diet #ClimateChange,https://imgs.socialinsider.io/instagram/2024/09/carbonbrief_18069127834596844.jpeg,0.9847,2024-09-11 18:04:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_35.jpeg
Nearly a tenth of global climate finance could be under threat as Donald Trump s aid cuts risk wiping out huge swathes of spending overseas according to Carbon Brief analysis.  Last year the US announced that it had increased its climate aid for developing countries roughly seven-fold over the course of Joe Biden s presidency reaching $11bn per year (see the second slide).  This likely amounts to more than 8% of all international climate finance in 2024 as visualised in the third slide.  However any progress in US climate finance has been thrown into disarray by the new administration.  For example as shown in the fourth slide following Trump s cuts the US contribution to the Global Climate Fund is now lower than that of Sweden   a country with an economy 50 times smaller.Click the link in our bio to read the full analysis.#ClimateFinance #USpolicy #DonaldTrump #ClimateChange,https://imgs.socialinsider.io/instagram/2025/03/carbonbrief_17870029347320870.jpeg,0.93743,2025-03-10 17:56:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_36.jpeg
Is the world warming faster than scientists expected?  Carbon Brief takes a detailed look at the question and finds that there is increasing evidence of an acceleration in the rate of warming over the past 15 years as the chart above shows.  Between 1970 and 2008 the world warmed at an approximately linear rate   by 0.18C per decade. However in recent years the rise in global surface temperatures has climbed above this long-term trend with eight of the past nine years showing warming levels above what would be expected given the historical warming rate.  However this acceleration is broadly in line with projections from the latest generation of climate models and the recent sixth assessment report (AR6) from the ipcc .  Click the link in our bio to learn more including potential contributors to the increased rate of warming seen in recent years.#GlobalWarming #IPCC #ClimateChange #ClimateModels #ClimateScience,https://imgs.socialinsider.io/instagram/2024/04/carbonbrief_18009901772379057.jpeg,0.93395,2024-04-18 16:39:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_37.jpeg
The last few years have seen a wide variety of record-shattering heat extremes around the world.  As the chart above shows record-shattering new national temperatures have been recorded during heatwaves across western Europeas well as in China and Canada.The Pacific north-west heatwave in 2021 when  Canada s temperature record was smashed in Lytton British Columbia is among the largest record-shattering heatwaves ever recorded.  Other record-shattering heat events from recent years include a year-long marine heatwave in the north Atlantic Ocean beginning in March 2023 when sea surface temperatures were up to 5C hotter than normal.  To learn more about why climate change is causing  record-shattering  extreme heat click the link in our bio.#ExtremeWeather #ClimateChange #GlobalWarming #Heatwave,https://imgs.socialinsider.io/instagram/2024/09/carbonbrief_18060880078649795.jpeg,0.88319,2024-09-04 17:47:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_38.jpeg
The UK s energy bills were  22bn higher over the past decade than they would have been if Conservative governments had not cut  green crap  climate policies.  In 2013 then-prime minister David Cameron was infamously reported to have asked colleagues to  get rid of the green crap  referring to climate policies supporting better home insulation.  Cameron s government later scrapped a  zero-carbon homes  standard for new-build homes ended support for solar power and blocked the expansion of onshore wind.  Carbon Brief s analysis shows that the  green crap  rollbacks left UK billpayers more exposed to record gas prices during the energy crisis. The impact of this exposure is reflected in this chart which shows how much higher energy bills are as a result of having installed less insulation and fewer wind or solar parks.Click the link in our bio for the full analysis.#UKpolicy #UKenergy #Heating #EnergyPrices #Renewables,https://imgs.socialinsider.io/instagram/2024/07/carbonbrief_17976666209717387.jpeg,0.87981,2024-07-08 16:55:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_39.jpeg
Which climate studies dominated headlines in 2024?  Altmetric a platform that tracks online mentions of research scored thousands of papers based on how often they were discussed or cited across news outlets blogs Wikipedia and social media platforms   including Bluesky for the first time.  Carbon Brief has analysed the data to compile a list of the 25 most talked-about climate-related papers of the year.As the charts above show popular topics include  How warming is impacting ocean currents  The economy and timekeeping  Mapping historical temperatures using proxy dataClick the link in our bio to read the full list.#ClimateScience #GlobalWarming #Oceans #ExtremeTemperature,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_18067428949762413.jpeg,0.87651,2025-01-17 17:08:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_40.jpeg
Carbon Brief has factchecked Kemi Badenoch s claims about climate change and net-zero made during yesterday s speech launching a new Conservative  policy renewal programme .  Is the UK s net-zero target by 2050  impossible  to achieve without  bankrupting  the country? And is it true that  no one knows  why the target is 2050?  Opposition leader Kemi Badenoch has said this and more shattering the long-standing political consensus on climate change.  In reality in 2019 the UK s advisory Climate Change Committee considered the breadth of scientific evidence the economics of the transition as well as societal and technological trends when it offered detailed advice   covering 277 pages   on setting a net-zero by 2050 target. This target was passed into law by Badenoch s own Conservative party.  Carbon Brief examines this false claim along with several others in its latest factcheck. Swipe right and click the link in our bio for the complete piece.#UKpolicy #NetZero #UKpolitics #EnergyTransition #KemiBadenoch,https://imgs.socialinsider.io/instagram/2025/03/carbonbrief_18084387727623180.jpeg,0.76145,2025-03-19 18:08:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_41.jpeg
Power-sector emissions have fallen by 20% across the EU since the European parliamentary election in 2019 according to Carbon Brief analysis.As shown in chart 1  relatively small nations of  Portugal  Latvia and  Finland have led the way with the largest percentage drop in emissions per capita since 2019.  The Czech Republic is the largest per-capita emitter in the EU followed by   Cyprus and   Poland.Meanwhile as pictured in chart 2   Malta and  the Netherlands have led in increasing the share of renewables in their energy mix. The Netherlands has also seen the largest absolute increase in renewable generation.Click the link in our bio for more on power sector emissions in the EU.#PowerSector #EUenergy #Emissions #EUpolicy,https://imgs.socialinsider.io/instagram/2024/06/carbonbrief_17866144983094949.jpeg,0.75799,2024-06-13 16:59:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_42.jpeg
Germany has long been seen as a  climate leader  on the world stage. But is it still living up to that reputation?Germany was an early adopter of wind and solar power yet it still burns more coal than any other nation in Europe.The shock of   Russia s invasion of Ukraine in 2022 exposed Germany s reliance on fossil-fuel imports particularly gas. Meanwhile internal disputes within its coalition government have led to backsliding on climate targets.  Carbon Brief s latest country profile explores Germany s energy transition climate policies and emissions trajectory. Click the link in our bio to read the full profile.#Germany #ClimateChange #ClimatePolicy #EnergyTransition,https://imgs.socialinsider.io/instagram/2025/02/carbonbrief_17901067200039469.jpeg,0.75468,2025-02-19 18:07:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_43.jpeg
China s CO2 emissions fell by 1% in the second quarter of 2024 according to new analysis for Carbon Brief.As chart 1  above shows it is the first quarterly fall since the country re-opened from its  zero-Covid  lockdowns in December 2022.  The reduction in CO2 emissions was driven by the surge in clean energy additions which is driving fossil fuel power into reverse. These shifts are shown in chart 2  which shows the year-on-year change in China s monthly electricity generation by source. lean power expansion (yellow and blue) started to exceed electricity demand growth in recent months pushing coal and gas power (grey) in the opposite direction.  However rapid energy demand growth driven by factors such as the industrial demand for power and gas diluted the impact of changes in the electricity sector. This indicates that the energy-intensive growth pattern that China followed during zero-Covid is continuing.  Click the link in our bio for the full analysis.#China #CO2 #Emissions #ChinaEnergy,https://imgs.socialinsider.io/instagram/2024/08/carbonbrief_18032716895166280.jpeg,0.74783,2024-08-21 17:57:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_44.jpeg
Record-breaking sea temperatures across the Gulf of Mexico have been a key ingredient behind some of the intense hurricanes devastating the region this year.  Hurricane Helene made landfall in Florida last month resulting in epic flooding and killing at least 220 people.A couple of weeks later Milton   the ninth hurricane to form in the Atlantic this year and one of the most rapidly intensifying hurricanes on record   has swept this week towards Florida s Tampa Bay region threatening communities that are still recovering from Helene s impact. A rapid attribution study recently concluded that record-breaking ocean temperatures in the Gulf of Mexico were made 200-500 times more likely because of human-caused climate change. This chart shows the record-breaking ocean temperatures in the Gulf of Mexico for October 2024 compared to the 2013-2023 monthly average.   Click the link in our bio for the full story.#Hurricanes #Helene #Milton #Florida,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_18024373622388939.jpeg,0.7343,2024-10-11 17:29:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_45.jpeg
Carbon Brief has published an in-depth summary of all the key outcomes from the COP29 climate summit in Baku.Click the link in our bio to read all the key outcomes.Developed nations agreed to help channel  at least  $300bn a year into developing countries by 2035 to support their efforts to deal with climate change.However the new climate-finance goal   agreed along with a range of other issues at the COP29 summit in Baku Azerbaijan   has left developing countries bitterly disappointed.The summary is broken up into easy-to-read and navigable sections explaining convoluted topics such as  The  $300bn by 2035  finance deal   Article 6  carbon markets  China s presence at the talks  The impact of the US election.  The road to COP30#COP29 #Baku #ClimateFinance #ClimateChange,https://imgs.socialinsider.io/instagram/2024/11/carbonbrief_18033786743341378.jpeg,0.70053,2024-11-25 18:06:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_47.jpeg
Denmark is on its way to introducing a world-first tax on greenhouse gas emissions from agriculture in 2030.  Central to the proposals is the plan to charge farmers for emissions from their livestock.  Click the link in our bio to read the full explainer which details:  How the tax will work  How the tax will help Denmark meet its climate targets  How the tax agreement was reached  What the tax will mean for Danish farmers  Whether other countries are planning a similar move#CarbonTax #Agriculture #Emissions #Denmark #FarmingEmissions,https://imgs.socialinsider.io/instagram/2024/08/carbonbrief_18048281725868530.jpeg,0.70046,2024-08-06 17:58:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_48.jpeg
Natural  world heritage sites such as the Gal pagos Islands Serengeti national park and Great Barrier Reef could be exposed to multiple climate extremes by the end of the century a new study warns.  The study assesses the impacts of extreme heat rainfall and drought on 250 natural world heritage sites under different emissions scenarios.  As the maps above illustrate it finds that under a low-emissions scenario 33 of the 250 heritage sites will face at least one  climate pressure  by the end of the century. Under a moderate scenario this number rises to 188 sites.  Under the highest emissions scenarios the study finds that nearly all sites will experience extreme heat exposure with many also facing the compounding impacts of drought or extreme rainfall.Click the link in our bio to read the full analysis#Nature #WorldHeritageSites #ExtremeWeather #ClimateChange,https://imgs.socialinsider.io/instagram/2025/02/carbonbrief_18491467528019941.jpeg,0.69038,2025-02-17 17:33:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_49.jpeg
China s reliance on coal for electricity has fallen to a record low.  This is largely due to the growth of clean energy sources such as solar and wind power.   As shown in the chart above clean energy generated a record-high 44% of China s electricity in May 2024 pushing coal s share down to a record low of 53% despite continued growth in coal demand according to a Carbon Brief analysis.  Coal lost seven percentage points when comparing May 2024 with May 2023 when it accounted for 60% of electricity generation in China.  To learn more about China s progress in clean energy click the link in our bio.#ChinaEnergy #ChinaPolicy #FossilFuel #Renewables #Coal,https://imgs.socialinsider.io/instagram/2024/07/carbonbrief_17984928374546895.jpeg,0.68354,2024-07-26 14:43:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_50.jpeg
The UK s electricity was the cleanest ever in 2024 new Carbon Brief analysis shows.  This is because the UK has phased out coal and is now getting less than half as much electricity from burning fossil fuels as a decade ago while renewable generation has more than doubled.Some 2024 numbers...  Gas: 28%  Wind: 26%  Nuclear: 13%  Biomass: 13%  Solar: 4%In total fossil fuels made up just 29% of the UK s electricity in 2024   the lowest level on record   while renewables reached a record-high 45% and nuclear was another 13%.Click the link in our bio to read the full analysis.#UKpolicy #UKenergy #Renewables #FossilFuel,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_18482890960011120.jpeg,0.65654,2025-01-08 14:41:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_51.jpeg
The world is on track to install a record-breaking 593 gigawatts (GW) of new solar capacity in 2024 according to analysis by thinktank Ember.  This would be up 29% on 2023 levels and nearly six times the amount added just five years ago.In addition to established leaders such as  China  Europe and the  US Ember said there was strong growth in new markets such as  Pakistan and  Saudi Arabia in 2024.The thinktank added that solar growth continues to outpace many forecasts for the industry  put[ting] ambitious climate pledges within reach .#Renewables #Solar #Sustainability #EnergyTransition,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_18068818858719650.jpeg,0.65309,2024-10-17 17:30:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_52.jpeg
Communities worldwide are already adapting to the harsh realities of climate change. From heatwaves to floods resilience is becoming a necessity.Adaptation efforts vary and some examples are  A farmer learning to grow drought-resistant crops  A community erecting a sea wall  Vulnerable families moving to a safer location away from floods  A groundbreaking 2021 study analyzed 1700 examples of adaptation uncovering global responses from the low-lying islands of Tuvalu to the mountains of Nepal.  Carbon Brief has included all 1700 case studies in an interactive table and distilled the study s key findings.Click the link in our bio to explore the interactive table and read the research s key findings.#Adaptation #ClimateChange #ExtremeWeather #Resilience,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_17952697535909019.jpeg,0.63962,2025-01-13 15:01:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_53.jpeg
Clean-energy technologies made up more than 10% of China s economy in 2024 for the first time ever with sales and investments worth 13.6tn yuan ($1.9tn).  Clean-energy sectors also drove a quarter of the country s GDP growth in 2024 and have overtaken real-estate sales in value.  As the chart shows investment in solar power capacity has grown 10-fold in just five years alongside spending on new wind hydro and nuclear capacity.  China s investment in clean energy was close to the global total put into fossil fuels in 2024 and was of a similar scale to the overall size of Saudi Arabia s economy.Click the link in our bio to read the full analysis#ChinaPolicy #EnergyTransition #Renewable #CleanEnergy,https://imgs.socialinsider.io/instagram/2025/02/carbonbrief_18129844378392297.jpeg,0.63623,2025-02-20 18:15:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_54.jpeg
Many developing countries have criticised the  at least  $300bn-a-year-by-2035 pledge made by developed countries at COP29.  Although the goal was welcomed by global-north leaders closer analysis of the pledge and climate-finance data helps to explain the backlash:1  Much of the goal would have been raised anywayAnalysts have shown that the target is achievable with virtually  no additional budgetary effort  from developed countries beyond already-committed increases.2  Developing-country contributions could cover part of the goalUnlike the earlier $100bn target contributions from developing countries could count towards the new climate finance goal.3  Inflation wipes out much of the increase in climate financeThe $300bn target does not account for inflation. When this is factored in its  real  value could shrink by around a quarter.Click the link in our bio for the full analysis.#ClimateFinance #COP29 #ClimateChange #GlobalSouth,https://imgs.socialinsider.io/instagram/2024/12/carbonbrief_18281098267243665.jpeg,0.63623,2024-12-05 18:00:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_55.jpeg
One of the new Labour government s key manifesto pledges is to reach  zero-carbon electricity  by 2030.While this target is seen as extremely ambitious the UK has already made significant progress in slashing fossil fuels while rolling out renewable power.Under the Conservatives coal power has already been all but phased out falling from 40% of electricity generation in 2012 to near-zero in 2024 just 12 years later.However to meet its target Labour will need to phase out unabated gas twice as fast from 29% in 2024 to near-zero in 2030.#Renewables #FossilFuel #Gas #UKenergy,https://imgs.socialinsider.io/instagram/2024/07/carbonbrief_18445876759021023.jpeg,0.6294,2024-07-12 17:14:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_56.jpeg
Nearly all of the coal-power capacity under development (98%) is now concentrated in just 15 countries.  This is according to Global Energy Monitor s latest Global Coal Plant Tracker (GCPT) results which finds that the global energy transition away from coal has accelerated over the past 10 years.In addition as the second chart shows  China and  India account for almost all new coal proposals (97% combined). But despite projections that global coal demand could be peaking new coal-fired power station proposals continue to outpace cancellations.  To find out about some of the most significant trends driving the continued development of coal across the world click the link in our bio.#CoalPower #Energy #China #India #FossilFuel,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_17908327689020923.jpeg,0.6091,2024-10-08 17:40:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_57.jpeg
Carbon Brief recently interviewed Greg Jackson the founder and CEO of octopusenergy a global energy and technology company headquartered in London.Jackson is a  serial tech entrepreneur  having built and sold a number of start-ups before Octopus Energy. He spoke to Carbon Brief about a wide range of energy and climate change issues the UK s energy transition the upcoming general election misinformation in the media and much moreSwipe for some interview highlights and click the link in our bio to read the full interview.#GregJackson #OctopusEnergy #EnergyTransition #renewables,https://imgs.socialinsider.io/instagram/2024/06/carbonbrief_18355403953103938.jpeg,0.6091,2024-06-17 18:32:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_58.jpeg
Following a rapid withdrawal from nuclear power after the Fukushima nuclear disaster in 2011 10 of Japan s 33 nuclear reactors are now back online.  Nuclear was a key topic of debate in the country s recent leadership race touted by business leaders and the previous administration as a necessity for energy security and to meet decarbonisation goals.  New leader Shigeru Ishiba entered the campaign with a platform of reducing nuclear power to  close to zero .  However just one day after taking office he released a nuclear plan consistent with the previous administration.  The chart shows the change in different sources electricity generation in Japan from 1985 to now.  Follow Carbon Brief for the latest developments in climate science climate policy and energy policy.#Japan #Nuclear #Energy #Decarbonisation,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_18109887064380581.jpeg,0.59556,2024-10-25 16:33:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_59.jpeg
Climate change and  unsustainable human activities  are driving  unprecedented changes  to mountains and glaciers threatening fresh water access for over two billion people a UN report warns.  The 2025 UN world water development report finds that shrinking snow and ice cover could have  severe  consequences impacting drinking water agriculture and local ecosystems.  Mountain regions supply up to 60% of the world s freshwater and are home to 1.1 billion people and 85% of bird amphibian and mammal species.   One expert tells Carbon Brief that glacier loss is already causing  loss of life loss of livelihood and most importantly of all the loss of a place that many communities have called home for generations . The report highlights adaptation efforts including  Improved water storage  Early warning systems  Changes in farming practices  The role of Indigenous knowledge and international cooperation.Click the link in our bio to read more on the report.#ClimateChange #Adaptation #ExtremeWeather #WaterSecurity,https://imgs.socialinsider.io/instagram/2025/03/carbonbrief_17861034828377906.jpeg,0.5787,2025-03-24 17:04:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_60.jpeg
China s solar panel exports to global-south countries exceeded those to the global north in 2024.  This is according to Ember s China s solar PV export explorer which tracks shipments to more than 200 countries and was recently updated with figures for the full year of 2024.Apart from  Pakistan and  Saudi Arabia which were among the top importers of Chinese solar panels there was a sharp uptick in sales to many small African and Latin American countries in late 2024.  China itself   the biggest of all the global-south solar markets   installed more solar panels than it exported for the second year in a row.Click the link in our bio to read more about Chinese solar PV exports in 2024.#CleanEnergy #Solar #Renewables #EnergyTransition,https://imgs.socialinsider.io/instagram/2025/04/carbonbrief_18066828772755871.jpeg,0.55839,2025-04-03 17:48:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_61.jpeg
Human-caused climate change made the  unprecedented  wildfires that spread across  Brazil s Pantanal wetlands in June 2024 between four and five times more likely according to a new rapid attribution study.  Click the link in our bio to read details of the study.South America s Pantanal   the world s largest tropical wetland   experienced exceptionally hot dry and windy conditions in June causing blazes in the region   to soar to record levels.In a world without climate change these conditions would be very rare   occurring only once every 161 years the study found.However in today s climate which has already warmed by 1.2C   above pre-industrial temperatures as a result of human-caused warming these conditions are a one-in-35 year event. #Pantanal #Wildfires #GlobalWarming #ClimateChange,https://imgs.socialinsider.io/instagram/2024/08/carbonbrief_17929665410808322.jpeg,0.54142,2024-08-14 17:29:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_62.jpeg
More than 65000 delegates have registered to attend the COP29 climate summit in Baku Azerbaijan potentially making it the second-largest COP on record.This total is more than 15000 lower than the record-breaking COP in  Dubai last year   and marks the first time in seven years that a COP is not larger than its predecessor.The figures are released amid reports that numerous world and industry leaders are skipping the summit while  Papua New Guinea has pulled its delegation out entirely.COP29 host  Azerbaijan has the largest delegation at the summit with 2229 people registered for badges. This is followed by  Brazil (1914) and  Turkey (1862).  Click the link in our bio for more COP29 delegates analysis.#Baku #COP29 #ClimateChange #ClimateTalks,https://imgs.socialinsider.io/instagram/2024/11/carbonbrief_17885865984138367.jpeg,0.53465,2024-11-13 17:27:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_63.jpeg
The number of new coal plants in the OECD* region   which includes many of the world s wealthiest countries   has reached record lows since the signing of the Paris Agreement in 2015.  As the chart (above) shows of the 111 gigawatts (GW) of new coal capacity that was proposed in 2015 82% (91GW) has since been shelved or cancelled compared to 17% (19GW) commissioned.   In all the number of proposed coal plants in the OECD region has decreased from 142 in 2015 to five today   a 96% fall. One of the five remaining proposals could be the last new coal-fired power station to ever be built in the OECD.Of the 13 OECD countries with coal plant proposals in 2015 all but Turkey   have since pledged to stop building new coal plants.   This is according to the latest data from Global Energy Monitor s Global Coal Plant Tracker (GCPT) which includes the third quarter (Q3) of 2024.Click the link in our bio to read the full analysis.*Organisation for Economic Co-operation and Development. The OECD is an intergovernmental organisation with 38 member countries founded in 1961 to stimulate economic growth and global trade.#OECD #CoalPower #EnergyTransition #ParisAgreement,https://imgs.socialinsider.io/instagram/2025/01/carbonbrief_18055431085974682.jpeg,0.53132,2025-01-06 18:00:00,IMAGE,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_64.jpeg
Arctic sea ice has recorded its smallest winter peak extent since satellite records began 47 years ago new data reveals.   Provisional data from the US National Snow and Ice Data Center (NSIDC) shows that Arctic sea ice reached a winter maximum extent of 14.33m square kilometres last week.  Dr Julienne Stroeve a senior scientist at the NSIDC tells Carbon Brief that such a small winter peak  doesn t mean a record-low  summer minimum will necessarily follow in September. But she adds that it does  continue the overall long-term decline in the ice cover . Swipe right above for more expert comments   Meanwhile as the chart in the fourth slide shows Antarctic sea ice reached its summer minimum extent in March with 2025 tying with 2022 and 2024 for the second-smallest summer low on record according to NSIDC data.  As illustrated in the chart in the fifth slide with sea ice at or around record lows in both the Arctic and Antarctic global sea ice extent dropped to an  all-time minimum  in February this year according to the Copernicus Climate Change Service (C3S).Click the link in our bio for the full analysis.#IceCover #Arctic #SeaIce #Antarctic,https://imgs.socialinsider.io/instagram/2025/03/carbonbrief_18061412498491113.jpeg,0.50763,2025-03-31 17:30:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_65.jpeg
China s CO2 emissions stayed at or just below last year s levels in the third quarter of 2024 after a fall in the second quarter.  This leaves open the possibility that China s emissions could fall this year.  However recent record-high temperatures caused emissions to go up in September and new government stimulus measures mean there is now greater uncertainty over the country s emissions trajectory.While wind and solar power growth continued to break records there was a 2% increase in coal-fired power generation and a 13% rise for gas-fired power.Click the link in our bio for the full analysis.#China #Emissions #Renewables #Coal #EnergyTransition,https://imgs.socialinsider.io/instagram/2024/10/carbonbrief_18048389396073256.jpeg,0.50081,2024-10-29 18:08:00,CAROUSEL_ALBUM,Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_66.jpeg
