Caption,Image Link,Eng. Rate by Followers,Date,Type,Image Filename
Feeling the climate anxiety creep in? Check out our Earth Day Educator Book Hub for resources on climate anxiety at all levels via the Climate Education link in our bio. Want to learn more? Join us live on February 22 at 12 PM Eastern on X Facebook LinkedIn YouTube and Twitch for an insightful conversation with mental health advocate and Special Education Specialist denise.cesare  as she explores emotional well-being and climate education.She ll discuss how storytelling resilience and self-care can help students navigate the emotional toll of the climate crisis while staying empowered and engaged. Gain insights on holistic healing green muscle memory and more!#ClimateEducation #MentalHealthMatters #EarthDay,https://imgs.socialinsider.io/instagram/2025/02/earthdaynetwork_18058672793316636.jpeg,0.12219,2025-02-21 20:20:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_41.jpeg
Did you know that producing just one liter of bottled water in the U.S. consumes more than half a liter of oil?  In 2006 producing plastic for bottled water in the U.S. consumed approximately 17 million barrels of oil enough energy to fuel over 1 million cars for a year.   (Source: Pacific Institute)Since then the bottled water industry has grown significantly. From 2010 to 2020 market consumption increased by 73% with consumption projected to rise from 350 billion liters in 2021 to 460 billion liters by 2025. With this increase energy consumption for bottled water production has likely surged as well.The real cost of convenience is higher than you think. Join the movement to #EndPlastics today click the link in our bio to take action!,https://imgs.socialinsider.io/instagram/2025/01/earthdaynetwork_17954888225906285.jpeg,0.1212,2025-01-31 18:57:00,IMAGE,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_42.jpeg
These are the Faces of Change driving our Canopy Project forward planting seeds of hope and resilience worldwide.Since 2010 weve planted tens of millions of trees in biodiversity-critical areas strengthening communities against climate change. Beyond reforestation we provide sustainable income nutrition agricultural training and flood protection.A lot of growth happens quietly through the people you support when donating to The Canopy Project. Your donation goes beyond environmental action it empowers lasting change on the ground. Together we can protect our planet and its communities for generations.                           Donate today with the link in our bio  Photo one and two:  Ambatobe Antananarivo MadagascarPhoto three: The Sundarbans IndiaPhoto four : Sierra Gorda Biosphere Reserve MexicoPhoto five: Uganda AfricaPhoto six: Bangladesh,https://imgs.socialinsider.io/instagram/2024/12/earthdaynetwork_18032252189190623.jpeg,0.11977,2024-12-30 18:08:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_43.jpeg
The Clean Energy Revolution Is Here And It s Moving FastFor decades the Hanford Nuclear Reservation in Washington State was one of the most contaminated sites in the U.S. a relic of the nation s nuclear weapons program. Now it s set to become the country s largest solar farm a powerful symbol of how the clean energy transition is not just possible but already happening.With 3.45 million solar panels planned this massive project will generate up to 2000 megawatts of electricity enough to power Seattle San Francisco and Denver combined. It will also include large-scale battery storage doubling its impact and making it a key player in the shift toward a reliable renewable energy grid.The best part? This isn t just about energy it s about jobs innovation and economic opportunity. The project will create thousands of jobs attract clean tech investments and prove that repurposing land for renewables is a scalable forward-thinking solution.While political uncertainty looms over clean energy policy the reality is clear: Renewables have already left the station. The demand for clean power is skyrocketing driven by technological advancements and public pressure for a sustainable future. Major companies entire cities and even historically contaminated sites are embracing the shift because the future is renewable and it s happening now.The world is at a tipping point. This Earth Day let s harness Our Power Our Planet and push even harder for a clean energy future.Earth day 2025 link in our bio   #OurPowerOurPlanet #RenewableEnergyNow #EarthActionDay #EarthDay2025 #EarthDay55 #positivenews #solar #renewables,https://imgs.socialinsider.io/instagram/2025/03/earthdaynetwork_18006851660726016.jpeg,0.11722,2025-03-21 15:19:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_44.jpeg
Did you know that universities in the U.S. U.K. Canada and Australia are among the largest recipients of fossil fuel industry funding potentially shaping the future of climate science?  ExxonMobil execs sit on Northeastern s Board.  BP funds Princeton s Climate Mitigation Initiative.  Shell sponsors field trips at the University of Alberta.These ties go beyond funding they influence research delay action and shape sustainability s future. What are your thoughts on this?  We envision a world where every student no matter where they are receives a rich education in climate and environmental science paired with civic engagement that drives real change. Explore our 2025 resources advocacy packets and toolkits and much more. Climate Education link in our bio.,https://imgs.socialinsider.io/instagram/2025/01/earthdaynetwork_18028065977322459.jpeg,0.1083,2025-01-29 16:58:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_45.jpeg
Climate change is costing the world $16 million per hour with damages expected to reach up to $3.1 trillion annually by 2050. These costs are tied to extreme weather events like hurricanes floods and heatwaves and the impacts are hitting the poorest countries the hardest.  It s time to take action. Join us in pushing for renewable energy solutions to help fight the climate crisis and reduce these devastating costs.  Sign the Renewable Energy Now Petition! Link in bio to take action.#RenewableEnergyNow #EarthActionDay #EarthDay2025 #OurPowerOurPlanet #ClimateChange #ClimateAction #RenewableEnergy #ClimateCrisis  #ActNow #SustainableFuture,https://imgs.socialinsider.io/instagram/2025/03/earthdaynetwork_17923278702026063.jpeg,0.10332,2025-03-26 19:13:00,reel,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_46.jpeg
We re excited to announce antoniquesmith as the official ambassador for #EarthActionDay 2025!  Join us and her in taking action for a cleaner planet this Earth Day every effort makes a difference. Learn more through the Earth Day 2025 link in our bio.#EarthDay55 #ClimateAction #OurPowerOurPlanet,https://imgs.socialinsider.io/instagram/2025/03/earthdaynetwork_18080269075632202.jpeg,0.10133,2025-03-07 20:45:00,IMAGE,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_47.jpeg
The U.S. is bringing back plastic straws  because who doesn t love a microplastic milkshake? Plastic pollution is harming our health linked to infertility miscarriages and more. We need policies that protect our kids not ones that put convenience over their future.Take action! Sign the Global Plastics Treaty petition now link in bio.   #EndPlastics #OurPowerOurPlanet #EarthActionDay #EarthDay2025,https://imgs.socialinsider.io/instagram/2025/03/earthdaynetwork_18065391223743770.jpeg,0.09139,2025-03-13 16:30:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_48.jpeg
From the moment a child is born the effects of climate change begin to shape their future. By the time they take their first breath 9 billion more tons of carbon pollution will fill the air. As they take their first steps wildfires will have already burned millions of acres they could have explored.This is a call to action. We have the tools to change the course: transitioning to renewable energy banning plastics and advocating for stronger climate policies. The future is still within our control if we act now. Visit earthday.org to take action this #earthdayCredit: Bravo science_moms & potentialenergycoalition #EarthActionDay  #ActOnClimate #RenewableEnergy #PlasticFree #ClimateAction,https://imgs.socialinsider.io/instagram/2025/02/earthdaynetwork_17975411075822291.jpeg,0.08982,2025-02-11 18:15:00,reel,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_49.jpeg
Did you know extreme heat is a global health crisis? Or that solar and wind energy are transforming communities worldwide?Join 22 Minutes where big ideas meet fast-paced conversations. Starting tomorrow EARTHDAY .ORG brings you 5 episodes featuring experts tackling climate challenges and solutions.  Here s the lineup:  Jan 20: Health & heatwaves w/ Dr. Mary Rice (Harvard)  Jan 21: Clean energy boom w/ Francesco La Camera (IRENA)  Jan 22: UK s green energy vision w/ Mungo Woodifield  Jan 23: Renewable breakthroughs w/ Mark Jacobson & Saul Griffith  Jan 24: Solar s impact w/ Abigail Ross Hopper (SEIA)RSVP now for reminders with the link in our bio,https://imgs.socialinsider.io/instagram/2025/01/earthdaynetwork_17988791243619513.jpeg,0.08459,2025-01-19 14:27:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_50.jpeg
ecoathletesteam & EARTHDAY.ORG are teaming up to harness Our Power for Our Planet for the Collegiate Cup 2025! From the field to the future athletes are stepping up for clean energy and climate action. Join us for #EarthActionday and beyond because every move we make matters! #OurPowerOurPlanet #EcoAthletes #EarthDay2025 #EarthActionDay,https://imgs.socialinsider.io/instagram/2025/03/earthdaynetwork_18042206750156135.jpeg,0.06954,2025-03-25 18:57:00,IMAGE,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_51.jpeg
EARTHDAY.ORG is proud to support organizers like you because real change starts with those who take action. Never doubt that a small group of thoughtful committed citizens can change the world. Indeed it is the only thing that ever has.    Margaret MeadNavigate the Earth Day 2025 Network Global Event Map to effortlessly discover nearby initiatives simply input your location and explore a world of impactful opportunities. Let s make this Earth Day the most impactful one yet!Register you Earth Day events link in our bio  #OurPowerOurPlanet #earthday2025 #EarthActionDay #collectiveaction,https://imgs.socialinsider.io/instagram/2025/04/earthdaynetwork_18174039913323885.jpeg,0.00993,2025-04-11 17:52:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_52.jpeg
Every action big or small matters in the fight for a cleaner greener future.   While governments and businesses must lead one-third of the emissions cuts needed by 2040 come down to choices we make in our daily lives. From the way we power our homes to the way we travel we all have a role to play.The good news? Taking action isn t just good for the planet it s good for our health our wallets and our future.Be a part of the movement. Sign the renewable energy petition now (link in bio) and demand bold action for a just clean energy transition. Let s build a better world together!   #earthday2025 #earthday #OurPowerOurPlanet #EarthActionDay #RenewableEnergyNow #collectiveaction,https://imgs.socialinsider.io/instagram/2025/04/earthdaynetwork_18060743210013924.jpeg,0.00795,2025-04-05 21:59:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_53.jpeg
This Earth Day season communities around the world are rising up to clean and protect our planet. The Great Global Cleanup isn t just a campaign   it s a call to action. From city streets to remote villages people are stepping up where it matters most.Explore real stories of change in underserved communities  Link in bio to learn more get involved and support the movement.P.S. Looking for more events like this?Explore our Earth Day Events Map on the Earth Day 2025 page to find actions near you!       #OurPowerOurPlanet #EarthActionDay #earthday2025,https://imgs.socialinsider.io/instagram/2025/04/earthdaynetwork_18068239636934886.jpeg,0.00795,2025-04-17 01:35:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_54.jpeg
Can t make it in person? Stream it live!  From climate change to clean energy sustainable fashion to environmental justice tune in for powerful conversations with activists scientists and leaders driving real change.#EarthActionDay #OurPowerOurPlanet #earthday2025 #earth,https://imgs.socialinsider.io/instagram/2025/04/earthdaynetwork_17937446732889062.jpeg,0.00298,2025-04-14 23:33:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_55.jpeg
The Earth Day Campus Coalition is fired up and taking action  From campuses across the U.S. to every corner of the globe students are stepping up for Earth Action Day. #EarthActionDay #CampusForThePlanet #EarthDay2025 #OurPowerOurPlanet,https://imgs.socialinsider.io/instagram/2025/04/earthdaynetwork_17876616156300141.jpeg,0.0,2025-04-17 21:51:00,CAROUSEL_ALBUM,Posts_earthdaynetwork_18_Apr_2024_17_Apr_2025_3500_CLEANED_56.jpeg
