Caption,Image Link,Eng. Rate by Followers,Date,Type,Image Filename
Our hearts go out to those affected by Hurricane #Helene and we hope for a fast and full recovery ahead. The #climatecrisis is real. It s happening now. And people are paying the price.Click the link in our bio for ways to help.,https://imgs.socialinsider.io/instagram/2024/09/climatereality_17992933688532289.jpeg,0.1747,2024-09-30 22:19:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_55.jpeg
Vote Early Day is today! Most voters can vote before Election Day check your status find your polling place and join us in making a difference for our future at https://bit.ly/register2turnout24! #2024Elections #TOTV,https://imgs.socialinsider.io/instagram/2024/10/climatereality_17984798300725112.jpeg,0.1744,2024-10-29 18:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_56.jpeg
Join us in Paris 28 30 March to learn about our climate progress since the Paris Agreement the work ahead and how you can help raise ambition at COP 30 and beyond. Become part of the Climate Reality Leadership Corps and #actonclimate   apply now for this free training! Link in our bio.,https://imgs.socialinsider.io/instagram/2024/11/climatereality_17938900214813470.jpeg,0.17145,2024-11-30 17:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_57.jpeg
Lets rebuild the fashion industry based on our values and not those of the #fossilfuel industry by phasing out of synthetic fibers mitigating our climate impact and supporting a sustainable future for all. #EndFossilFuels#LeadWithClimateReality #fastfashion #fashion #sustainableclothing #climateaction,https://imgs.socialinsider.io/instagram/2024/06/climatereality_17924351528810239.jpeg,0.16437,2024-06-30 12:08:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_58.jpeg
Speeches won t stop global warming. Phasing out fossil fuels can. #StopFundingFossilFuels. We need ambitious plans to do it starting at #COP29. Tell world leaders to deliver real climate solutions now at the link in our bio.,https://imgs.socialinsider.io/instagram/2024/11/climatereality_18024151385614668.jpeg,0.15699,2024-11-19 20:27:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_59.jpeg
The Trump Administration just made it harder for Americans to access affordable clean energy harder for communities to recover from disasters and harder for states to fight the climate crisis. Meanwhile fossil fuel CEOs are celebrating. Tell Congress: Don t let them get away with it. Link in our bio for more info.,https://imgs.socialinsider.io/instagram/2025/03/climatereality_17961540356893992.jpeg,0.1564,2025-03-06 16:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_60.jpeg
The Paris #Olympics2024 kicks off today! As athletes and fans fill the city theres a big concern over unprecedented extreme heat. Heat waves could impact performance and future events lets #EndFossilFuel to protect the games!#Paris2024 #OlympicDay #RoadToParis2024 #Paralympics #OlympicGames #Olympics #ParisOlympics,https://imgs.socialinsider.io/instagram/2024/07/climatereality_17854327752233624.jpeg,0.15522,2024-07-26 17:28:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_61.jpeg
Today marks two years since the #InflationReductionAct was passed. It s more than just policy it s progress. In 2023 it has made #cleanenergy more accessible saving 3.4 million households $8 billion and helping drive down emissions. But progress doesn t stop here. We must continue to push politicians and world leaders to transition to clean energy and save our planet. Discover the full story in our blog (link in bio).,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18005815763401887.jpeg,0.15493,2024-08-16 17:08:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_62.jpeg
We agree antonioguterres. It is not too late to do something about climate change but we must #ActOnClimate now.,https://imgs.socialinsider.io/instagram/2024/06/climatereality_18049681555683165.jpeg,0.15434,2024-06-06 16:54:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_63.jpeg
#StandForClimate Every signature counts. Every voice matters. Let s show Congress how powerful we are when we stand together for the planet. Click the link in our bio to sign our petition.,https://imgs.socialinsider.io/instagram/2024/12/climatereality_17923226597900418.jpeg,0.15286,2024-12-16 16:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_64.jpeg
2024 was a year of ups and downs historic challenges inspiring progress and incredible action from people like you. Truly we couldn t have done this without you  . In 2025 the path ahead won t be easy. But we re hopeful and ready to keep moving forward. With milestones like COP 30 in Brazil on the horizon the stakes couldn t be higher but neither could our determination. Together we can make this year a game-changer for climate solutions clean energy and a better future for all.,https://imgs.socialinsider.io/instagram/2025/01/climatereality_17956834439884226.jpeg,0.15021,2025-01-17 23:02:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_65.jpeg
We re #100DaysOut from US Election Day and with so much uncertainty about the future of our democracy and planet what happens in the next 100 days will shape our future for generations to come. That s why this is the perfect time to reflect on your hopes and dreams for this country and communities nationwide. Everything we care about is on the line. Are you ready to use your voice and vote? Check your status and plan ahead: bit.ly/3XG0yiY #GOTV,https://imgs.socialinsider.io/instagram/2024/07/climatereality_18271248514173982.jpeg,0.14696,2024-07-28 19:02:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_66.jpeg
And paying rent today is already tough. The choice to #ActOnClimate isn t a hard one   it s the only one.,https://imgs.socialinsider.io/instagram/2024/05/climatereality_18023761814496956.jpeg,0.14666,2024-05-08 23:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_67.jpeg
climatereality s own Ryan Towell gives an update from #OnthegroundCOP29 in Baku Azerbaijan to recap the first few days and highlight what s more to come.,https://imgs.socialinsider.io/instagram/2024/11/climatereality_18047509454475101.jpeg,0.14548,2024-11-13 14:07:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_68.jpeg
Sociologist Yossef Ben-Meir reminds us to never underestimate what one person  or a group  can achieve in the face of adversity. The power of collective climate action is in our hands. We need to #ActOnClimate now not later.,https://imgs.socialinsider.io/instagram/2025/01/climatereality_18053447303490860.jpeg,0.14076,2025-01-13 16:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_69.jpeg
It s time for the #WorldBank to honor its mission. Stop funding #fossilfuels and fund just clean energy for a livable planet.Join us online and in person on October 25 for a day of action. Learn more in our bio   #endfossilfuels,https://imgs.socialinsider.io/instagram/2024/10/climatereality_18279927916171981.jpeg,0.13988,2024-10-16 21:15:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_70.jpeg
Rome isnt just a city of history its a place where the future of climate advocacy is taking shape. Become part of the Climate Reality Leadership community by attending a training from 28-30 June and join leaders like Vice President Al Gore and climate advocates and experts from the region to fight for our planet. Apply to attend the training. It s free: BIT.LY/JOINROME24,https://imgs.socialinsider.io/instagram/2024/05/climatereality_18024831400967043.jpeg,0.13574,2024-05-23 17:56:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_71.jpeg
We must actively and consistently engage with our world and with each other. The extraordinary Raventhesciencemaven is right. What actions do you take for our #Earth? Tell us in the comments and learn how you can contribute to a healthier planet follow us climatereality #IsOurPlanetHappy #ClimateChange #StayActive,https://imgs.socialinsider.io/instagram/2024/08/climatereality_17876546280128667.jpeg,0.13456,2024-08-13 21:36:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_72.jpeg
Energy dominance  works out great for wealthy oil and gas companies. But for the rest of us and the planet not at all. The Trump Administration s attack on clean energy means higher prices and worsening climate change. It s that simple   and unacceptable. #StandForScience #ActOnClimate #PeopleOverProfit,https://imgs.socialinsider.io/instagram/2025/03/climatereality_18065148392310384.jpeg,0.13398,2025-03-14 15:01:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_73.jpeg
Next month s G7 summit is a chance for leaders of major economies to chart a common path forward on energy and climate finance. We ll be watching for three key outcomes to build momentum for the ambitious finance agreement we need at #COP29 in November. #ActOnClimate #LeadOnClimate,https://imgs.socialinsider.io/instagram/2024/05/climatereality_17872047522052304.jpeg,0.13161,2024-05-26 19:02:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_74.jpeg
We don t own the planet we re just residents here. It s our job to take care of it. #IsOurPlanetHappy#ActOnClimate,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18028439651246459.jpeg,0.13073,2024-08-15 16:41:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_75.jpeg
Earlier today we were outside the WorldBank and White House for #WBActionDay with a strong message: #StopFundingFossilFuels. It s time for the Bank to support a #JustCleanEnergy transition that benefits communities around the world. Join us take action and let s create a better future together. Link in our bio.,https://imgs.socialinsider.io/instagram/2024/10/climatereality_18008571044465794.jpeg,0.12837,2024-10-26 00:48:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_76.jpeg
The world needs climate action. And needs it now. Introducing the REALITY  Tour   a movement to build the political will public momentum and ambition for bold climate action at the UN s COP 30 climate summit in Brazil. Sign up now. Click the link in bio for more information. #REALITYTour25 #ActOnClimate #LeadWithClimateReality #ThisIsREALITY,https://imgs.socialinsider.io/instagram/2025/02/climatereality_18071948161793445.jpeg,0.12394,2025-02-24 16:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_77.jpeg
A federal funding freeze sounds harmless-- like pressing pause. But in reality it means breaking promises to communities families and workers across the US.   No support for families rebuilding from climate disasters   No help for rural communities saving money with solar   No funding for companies creating good jobs And guess who s behind this? Russell Vought co-author of #Project2025. He s close to becoming director of OMB and we re already seeing the consequences. This cannot stand. Call your senators NOW: (202) 224-3121 or click the link in our bio and tell them to vote NO.,https://imgs.socialinsider.io/instagram/2025/02/climatereality_18076393144644382.jpeg,0.12188,2025-02-06 16:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_78.jpeg
The Trump Administration is hitting pause on billions in clean energy funding   leaving states nonprofits and families in limbo. What does this mean for you? Higher energy costs more pollution and increasing climate destruction. Tell Congress: Protect climate investments NOW. Link in our bio for more information.,https://imgs.socialinsider.io/instagram/2025/03/climatereality_18032705138312780.jpeg,0.12099,2025-03-12 15:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_79.jpeg
Big Oil profits while we re seeing the impact of fossil fuels everywhere   from more extreme floods to more extreme wildfires. But this doesn t have to be our reality. This #GivingTuesday every dollar you gift will be matched up to $55000 doubling your impact in the fight to protect our planet for ourselves and future generations. Link in bio,https://imgs.socialinsider.io/instagram/2024/12/climatereality_18075343612646241.jpeg,0.1207,2024-12-03 20:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_80.jpeg
Major #ClimateWin led by Green Ring Award Winner Sandy Field and the amazing team at Climate Reality Susquehanna Valley Chapter saveoursusquehannapa! Yesterday Encina Development Group scrapped plans for a harmful chemical facility in Point Township Pennsylvania. The chapter s relentless efforts including research rallying and collaboration with environmental allies made this victory possible. Climate Reality is proud to have supported these incredible advocates as they exposed Encinas #greenwashing and halted the project! This is how you #LeadOnClimate and congratulations to all of our chapter volunteers - change is possible because of you!,https://imgs.socialinsider.io/instagram/2024/04/climatereality_18330698095136310.jpeg,0.11981,2024-04-20 01:20:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_81.jpeg
UAEs new $30 billion climate fund supports fossil fuels. The UAEs new ALT RRA climate fund was supposed to support energy transition. Instead its propping up a gas pipeline in North America.Energy transition means ending fossil fuels. End of story. Learn more about how UAEs ALT RRA is backing gas despite #COP28 climate pledges at climatechangenews.com.,https://imgs.socialinsider.io/instagram/2024/07/climatereality_18026731313032252.jpeg,0.11509,2024-07-24 21:31:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_82.jpeg
We re excited to share that the 56th Climate Reality Leadership Corps training kicks off tomorrow here in Rome! Stay tuned to our social media channels climatereality and climaterealityeurope to see what happens at our trainings and how you can take action too!#LeadWithClimateReality #Actonclimate,https://imgs.socialinsider.io/instagram/2024/06/climatereality_18013675769208170.jpeg,0.1142,2024-06-27 19:12:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_83.jpeg
Rollie Williams is right! Make a difference by joining a local group. You can connect with a ClimateReality chapter near you or branch by clicking the link in our bio. #IsOurPlanetHappy,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18012777104310815.jpeg,0.11243,2024-08-15 23:52:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_84.jpeg
We have a responsibility to lead the way in advocating for #cleanenergy and climate action. Together we will create a brighter future for ourselves and generations to come. #LeadOnClimate #saveourplanet,https://imgs.socialinsider.io/instagram/2024/06/climatereality_17846166060220847.jpeg,0.11096,2024-06-14 18:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_85.jpeg
We asked and they answered! Listen to what our training in Rome meant to our amazing new Climate Reality Leaders. We are excited to see how the nearly one thousand people who joined us for three days will #ActonClimate and #LeadwithClimateReality to make a difference.,https://imgs.socialinsider.io/instagram/2024/07/climatereality_18361735351096176.jpeg,0.11096,2024-07-12 23:21:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_86.jpeg
Dont miss out on this opportunity to learn more about upcoming funding opportunities for #environmentaljustice organizations! Join Climate Reality and Environmental Protection Network (EPN) environmentalprotectionnetwork for a 1 hour webinar workshop on Tuesday April 30. Secure your spot now!bit.ly/4bc1MpW,https://imgs.socialinsider.io/instagram/2024/04/climatereality_17923982972890473.jpeg,0.1083,2024-04-25 22:40:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_87.jpeg
Ten years after 196 countries promised to stop global warming with the Paris Agreement emissions and temperatures are still rising. Disinformation is spreading   and time is running out. It s time to act. Join the REALITY  Tour this year and be part of the movement as we build the political will public momentum and ambition for bold climate action at the UN s COP 30 climate summit in Brazil. Here s how you can get involved:   Global In-Person Advocacy Trainings: Join us in Paris Nairobi Rio and Ulaanbaatar for major in-person multi-day trainings.   Branch-Led Local Trainings: Watch former US Vice President algore s climate presentation and engage with expert-led sessions tailored to local challenges and solutions.   Online Global Experience: For the first time activists worldwide can experience Vice President Gore s climate presentation in 12 languages via a digital platform. This is your moment. Sign up now to get on the list and be the first to know when applications open.  #REALITYTour25 #ActOnClimate #LeadWithClimateReality #ThisIsREALITY,https://imgs.socialinsider.io/instagram/2025/02/climatereality_17860017405285707.jpeg,0.10388,2025-02-12 22:15:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_88.jpeg
Its a time for hope - Donnel Baird founder of blocpower power. Can you answer the question what gives you #climatehope that we will turn around our current climate crisis? Tell us in the comments. #IsOurPlanetHappy,https://imgs.socialinsider.io/instagram/2024/08/climatereality_17984549081571296.jpeg,0.10269,2024-08-16 17:55:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_89.jpeg
The science is clear. The moment is now. And as president and CEO of ClimateReality Phyllis Cuttino is helping turn urgency into action   fighting for bold climate policies a just transition and clean energy solutions that create a livable future for all. Because when we #StandForScience we stand for people progress and the planet. This is one of many reasons we celebrate the women who have shaped history   in the past today and every day moving forward. This #WomenHistoryMonth we honor the women leading the fight for change because history isn t just in the past - it s being written right now.,https://imgs.socialinsider.io/instagram/2025/03/climatereality_18053745334956750.jpeg,0.10181,2025-03-14 22:19:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_90.jpeg
We asked and they answered! Listen to what our training in Rome meant to our amazing new Climate Reality Leaders. We are excited to see how the nearly one thousand people who joined us for three days will #ActonClimate and #LeadwithClimateReality to make a difference.,https://imgs.socialinsider.io/instagram/2024/07/climatereality_18135471835337717.jpeg,0.09827,2024-07-01 23:14:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_91.jpeg
Watch as climatereality s Ryan Towell recaps of the first week of #cop29 and outlines a troubling new report on the presence of fossil fuel interests at this year s climate summit. Stay tuned for more updates. #onthegroundcop29,https://imgs.socialinsider.io/instagram/2024/11/climatereality_18048473015496117.jpeg,0.09768,2024-11-16 13:52:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_92.jpeg
Jim Skea Chairman of IPCC is right. We have the resources and technologies to #EndFossilFuels and transition to clean energy worldwide. Our leaders #OntheGroundatCOP29 must set a timeline to phase out fossil fuels provide real climate finance to Global South nations and commit to ambitious plans to stop rising temperatures. The COP process must keep progress moving forward.,https://imgs.socialinsider.io/instagram/2024/11/climatereality_17853474528325457.jpeg,0.09709,2024-11-16 17:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_93.jpeg
Multilateral development bank reform is needed if we re going to achieve our climate goals and get Global South nations the fair credit they need to eradicate poverty. Learn more in our latest blog: https://www.climaterealityproject.org/blog/what-reform-world-bank-might-look.,https://imgs.socialinsider.io/instagram/2024/04/climatereality_18041448094769051.jpeg,0.0965,2024-04-28 19:51:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_94.jpeg
Despite US promises the US Export-Import Bank still funds fossil projects overseas. This week the U.S. Treasury can join allies in ending the practice & agree to stop funding dirty energy abroad via export credit agencies. There is a right choice.,https://imgs.socialinsider.io/instagram/2024/06/climatereality_18026769776481206.jpeg,0.09296,2024-06-18 17:44:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_95.jpeg
Think you ve got what it takes to create real change? We re here to help! Register for our virtual training and become the leader we need to change the world. Drop Im In below for the link to register! #CRUSVirtual,https://imgs.socialinsider.io/instagram/2024/09/climatereality_18034046306233847.jpeg,0.09178,2024-09-18 15:59:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_96.jpeg
Recently he s explored Indonesia and Bangladesh but climate change will alter these favorite places in the next decade.   Hear matteo.wards thoughts on how our actions today could shape the future.#IsOurPlanetHappy #ActonClimate #ClimateChangeImpact #FutureOfTravel #ActNow,https://imgs.socialinsider.io/instagram/2024/08/climatereality_17921237780955216.jpeg,0.09089,2024-08-24 16:51:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_97.jpeg
We cant keep rewarding polluters while the planet pays the price. Its time for G20 countries to shift fossil fuel subsidies towards a just energy transition. The future is renewable. The future is now. Bit.ly/G20Subsidies #ClimateWeekNYC,https://imgs.socialinsider.io/instagram/2024/09/climatereality_18041681090015080.jpeg,0.08882,2024-09-25 18:46:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_98.jpeg
Paris are you ready? Ten years after the Paris Agreement we re back to raise ambition for bold climate action! Join Climate Reality by attending our training from 28-30 March in Paris with Al Gore. Apply now to #ActonClimate! Link in bio.------------------------------------------------------------------------------------Paris es-tu pr te ? 10 ans apr s lAccord de Paris nous revenons avec de grandes ambitions pour le climat ! Rejoignez Climate Reality et suivez sa formation du 28 au 30 mars avec Al Gore   Paris. Postulez maintenant ! #actonclimate ! Lien dans bio.,https://imgs.socialinsider.io/instagram/2024/11/climatereality_17875991511207177.jpeg,0.08764,2024-11-20 23:01:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_99.jpeg
Its 7 PM on Friday / Its ninety-five degrees   and extreme heat is no longer just a summer vibe it s a deadly threat. The heat is unbearable here and around the world and we must rise up against #fossilfuels and fight for a much cooler sustainable future. Head over to our website to read more about #heatwaves.Climaterealityproject.org/blog.,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18348173116187103.jpeg,0.08705,2024-08-31 01:03:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_100.jpeg
What is #COP29 and why does it matter? Discover why were pushing for bold clean energy initiatives global climate finance and more! See how scientists Indigenous leaders and people like you are leading the fight. Follow us #OnthegroundCOP29 for updates. Link in our bio.,https://imgs.socialinsider.io/instagram/2024/11/climatereality_17915229069044115.jpeg,0.08676,2024-11-09 03:02:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_101.jpeg
It s #BlackHistoryMonth and we re uplifting Black environmental leaders who have been on the front lines of justice for generations. Their fight is ours and their impact is undeniable calling us to action and reminding us there s still work to do.   Swipe to see their powerful words.,https://imgs.socialinsider.io/instagram/2025/02/climatereality_18049435580233459.jpeg,0.08676,2025-02-14 21:11:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_102.jpeg
Tucson Unified School District just passed one of the boldest most comprehensive climate action resolutions in the US thanks to student advocates in the Arizona Youth Climate Coalition. Your school could be next. On Monday March 24 at 8 PM ET students in the Green Schools Campaign network are coming together to learn from the Arizona Youth Climate Coalition and plan their next steps for clean energy victories in schools nationwide. If you re a student fighting for a clean energy transition in schools (or ready to start) this call is for you. Don t wait sign up to attend on March 24!! bit.ly/GSCstudentcall.,https://imgs.socialinsider.io/instagram/2025/03/climatereality_17844125277435476.jpeg,0.08676,2025-03-21 23:00:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_103.jpeg
Bigger changes must come from world leaders and officials who can hold fossil fuel companies accountable. Tell the G20 to #EndFossilFuels handouts. #IsOurPlanetHappy,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18017055668238449.jpeg,0.08528,2024-08-21 14:19:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_104.jpeg
We dont have the winters we used to have. #IsOurPlanetHappy? His answer is no and he has a word for #fossilfuel companies #EndFossilFuel,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18027913367252040.jpeg,0.08528,2024-08-25 00:42:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_105.jpeg
When Ajay Banga took over as WorldBank president a year ago we had five demands:  Increase support for climate projects to 50% of lending.  Enhance debt relief for climate-vulnerable nations.  Triple climate financing to $100 billion annually within five years.  Increase access to fair credit for Global South nations.  End all bank lending for #fossilfuels.So how did the bank do in the past year on supporting a #JustTransition and meeting #ClimateFinance needs now?,https://imgs.socialinsider.io/instagram/2024/06/climatereality_18037809280921665.jpeg,0.08499,2024-06-04 01:30:00,CAROUSEL_ALBUM,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_106.jpeg
#IsOurPlanetHappy The earth is hurting and its letting us know it. This is why we have to educate ourselves and take action. Education to action starts with you join our next Climate Reality leadership training at our link in bio.,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18043323814782463.jpeg,0.08469,2024-08-12 21:20:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_107.jpeg
But don t take our word for it - we clearly aren t biased  . See for yourself by joining our Climate Reality Leadership Corps training in Paris 28-30 March! Gain insights from leaders work with grassroots advocates and more! Click the link in our bio to learn more #ClimateAmbitionTour.,https://imgs.socialinsider.io/instagram/2024/12/climatereality_18072538564674203.jpeg,0.08233,2024-12-17 17:01:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_108.jpeg
Hear how she feels and take action at bit.ly/G20Subsidies.#IsOurPlanetHappy #ActOnClimate #EndFossilFuels,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18053494357767649.jpeg,0.08056,2024-08-19 13:32:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_109.jpeg
Students across the US are DONE waiting. They re taking #ClimateAction into their own hands and pushing schools to ditch outdated fossil fuels for clean just energy. Now it s your turn to lead the charge! The Green Schools Campaign gives you the tools training and support to make real change in your school   whether you re just getting started or ready to take your advocacy to the next level. Ready to shake things up? Join us on February 10 at 8 PM ET for an intro to the Green Schools Campaign. Let s make an impact together! Sign up now via the link in our bio.,https://imgs.socialinsider.io/instagram/2025/02/climatereality_18266690428256019.jpeg,0.07909,2025-02-08 00:26:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_110.jpeg
Rome wasnt built in a day but a future Climate Reality Leader can be inspired in one. Step into Romes historic streets for our latest Climate Reality Leadership Training and learn network and fight for a just sustainable future together. Join the climate leadership community by attending the training this June. It s free! BIT.LY/JOINROME24,https://imgs.socialinsider.io/instagram/2024/04/climatereality_18024789986114520.jpeg,0.07909,2024-04-24 00:56:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_111.jpeg
Our planet and communities  futures are on the line this fall. Join the ClimateReality virtual training from October 17-23 and take action right from your home. We are better together. Register at the link in our bio! #CRUSVirtual,https://imgs.socialinsider.io/instagram/2024/08/climatereality_18067064932595341.jpeg,0.0785,2024-08-29 18:30:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_112.jpeg
Getting involved in our local communities and supporting resilient efforts is key to #IsOurPlanetHappy. You can connect with a ClimateReality chapter near you or branch by clicking the link in our bio.,https://imgs.socialinsider.io/instagram/2024/08/climatereality_17852150862225327.jpeg,0.07791,2024-08-16 22:02:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_113.jpeg
The world needs leaders like marie.claire.graf   and today we celebrate her extraordinary impact. As Co-Founder of the Youth Negotiators Academy Councilor of the World Future Council and a relentless advocate for climate justice Marie-Claire is shaping a more just sustainable future. Congratulations on receiving the Alfredo Sirkis Memorial Green Ring Award   a recognition of the powerful work you lead every day.,https://imgs.socialinsider.io/instagram/2025/04/climatereality_18039558371572984.jpeg,0.07732,2025-04-01 17:01:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_114.jpeg
This June let Rome be your opportunity to become a Climate Reality Leader. The Climate Reality Leadership Training is your opportunity to learn and gain the skills to impact justice and sustainability in your community! Come learn network and fight for our planet. The time to #ActOnClimate is now! Apply today: BIT.LY/JOINROME24,https://imgs.socialinsider.io/instagram/2024/04/climatereality_17987526746650401.jpeg,0.07673,2024-04-27 18:54:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_115.jpeg
Join us TOMORROW as we participate in the WorldBank rally to #EndFossilFuels! During their spring meeting we ll be rallying for the World Bank to take #climateaction from 12-2 PM EDT. We NEED you there to show them that we will not back down from the fight to end the #climatecrisis. Sign up here: bit.ly/WBRALLY24 and take action at bit.ly/24WB! #FixTheFinance,https://imgs.socialinsider.io/instagram/2024/04/climatereality_18017024096241792.jpeg,0.07554,2024-04-18 19:59:00,IMAGE,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_116.jpeg
Tomorrow is one of the most important days of the year and we have an opportunity for you! Donate to ClimateReality and have your gift matched dollar-for-dollar this #EarthDay to show that you care about the planet. It s just one way you can power #climateaction today. Tap the button to donate or click the #linkinbio,https://imgs.socialinsider.io/instagram/2024/04/climatereality_18065302528518284.jpeg,0.07466,2024-04-21 18:20:00,reel,Posts_climatereality_18_Apr_2024_17_Apr_2025_3499 2_CLEANED_117.jpeg
